date,GHI,DNI,DHI,Temperature,Relative_Humidity,Cloud_Coverage,Wind_Speed
2019-11-24,8.9182,10.4986,1.2343,23.04,58.82,19.46,2.57
2019-11-25,9.1534,10.8991,1.3205,22.79,36.12,15.48,2.13
2019-11-26,8.5032,8.1149,2.515,22.48,44.49,33.14,1.75
2019-11-27,8.2423,8.3158,1.8288,23.86,57.89,30.77,2.13
2019-11-28,8.1962,8.5226,1.6428,24.56,50.71,37.58,1.77
2019-11-29,8.8457,9.9336,1.5617,23.95,41.52,27.55,2.28
2019-11-30,9.3156,12.0559,0.7697,23.61,35.76,2.09,2.64
2019-12-01,9.3826,11.9306,0.8642,23.53,32.3,6.97,3.12
2019-12-02,9.1908,11.7554,0.8534,24.02,44.84,11.05,3.11
2019-12-03,8.694,9.6084,1.6418,25.58,47.75,41.43,2.51
2019-12-04,1.5982,0.3874,1.1182,16.05,78.18,99.18,4.05
2019-12-05,2.1175,0.2338,1.6006,12.98,84.39,99.35,2.56
2019-12-06,2.0676,0.144,1.6502,15.14,85.37,99.77,2.1
2019-12-07,2.6959,0.2321,2.0818,16.19,85.48,97.0,1.36
2019-12-08,2.538,0.1541,1.9488,17.44,89.09,99.59,1.84
2019-12-09,2.5735,0.2378,1.9958,16.67,90.31,99.57,2.53
2019-12-10,2.7881,0.5748,2.0803,16.07,87.73,98.89,2.32
2019-12-11,7.8403,6.9444,2.5433,18.62,72.96,46.77,2.11
2019-12-12,8.2565,8.1962,2.3066,19.05,69.07,25.69,2.07
2019-12-13,5.8118,3.174,3.1786,19.33,77.24,67.65,2.87
2019-12-14,8.286,8.117,1.9399,20.18,73.66,39.19,3.43
2019-12-15,8.9762,9.8422,1.8262,21.68,57.07,15.06,3.62
2019-12-16,9.0742,8.8003,2.5176,19.92,48.89,43.71,2.65
2019-12-17,7.2715,6.6485,2.311,19.39,70.62,44.48,2.89
2019-12-18,7.5096,4.7393,3.8311,21.5,66.57,56.8,2.59
2019-12-19,7.5367,6.5662,2.5337,22.35,67.62,71.78,2.27
2019-12-20,8.6976,8.3292,2.3071,24.73,57.05,60.66,1.81
2019-12-21,7.2562,4.7918,3.7932,22.38,64.6,79.35,2.22
2019-12-22,5.1504,1.5756,3.1435,21.76,75.47,93.15,2.5
2019-12-23,4.5787,1.5898,3.3874,20.43,78.22,91.61,2.32
2019-12-24,7.4988,5.7154,3.3874,22.67,63.14,58.78,1.61
2019-12-25,7.7616,6.245,2.9462,24.65,55.77,58.03,1.6
2019-12-26,8.0114,7.2298,2.5812,25.3,60.2,67.06,1.69
2019-12-27,7.0394,4.9298,3.2808,24.18,53.84,63.97,2.64
2019-12-28,3.5095,0.599,2.6162,19.67,71.47,97.43,3.28
2019-12-29,3.0847,0.2102,2.4946,19.88,74.17,97.77,2.6
2019-12-30,7.1088,3.7418,4.0644,21.39,73.66,84.51,1.74
2019-12-31,5.6981,1.5698,4.043,22.9,61.58,93.73,1.45
2020-01-01,5.9458,2.8519,3.0646,21.77,77.43,88.38,1.83
2020-01-02,8.2498,7.1515,2.4082,23.03,69.65,61.19,1.28
2020-01-03,7.9483,7.1842,2.039,23.65,62.63,59.5,1.64
2020-01-04,7.6692,6.0734,2.3971,23.08,63.75,73.71,1.81
2020-01-05,7.2206,3.2597,3.9696,23.35,56.97,80.98,2.04
2020-01-06,7.6085,5.7624,2.935,24.36,55.74,52.89,1.42
2020-01-07,6.4315,3.8362,3.2616,23.5,59.3,88.51,2.52
2020-01-08,3.7313,0.7498,2.9438,22.65,61.96,99.4,2.92
2020-01-09,5.537,2.4005,3.3934,20.61,83.01,93.63,2.16
2020-01-10,4.2535,0.4354,3.3221,20.67,75.62,98.96,2.77
2020-01-11,4.5146,1.6147,3.1874,20.18,74.93,82.15,2.25
2020-01-12,7.1921,5.7725,2.9059,21.88,69.95,48.6,0.93
2020-01-13,6.9746,3.6427,3.7169,20.52,76.83,85.87,1.86
2020-01-14,7.9066,6.1838,2.8942,20.77,69.86,51.51,2.12
2020-01-15,8.4108,8.2368,2.0942,21.5,63.69,18.37,2.12
2020-01-16,8.9921,10.4018,1.2838,21.06,57.08,5.17,2.18
2020-01-17,8.0153,7.0142,2.8236,21.63,60.62,38.38,1.49
2020-01-18,2.815,0.3468,2.1514,19.15,71.52,97.85,1.37
2020-01-19,6.0336,3.1522,3.2904,20.74,73.19,81.48,2.75
2020-01-20,6.3278,3.3998,3.2777,19.49,71.5,73.4,2.49
2020-01-21,6.3571,3.5863,3.0331,20.68,70.7,70.53,1.89
2020-01-22,7.4138,6.233,2.4276,21.75,64.86,45.89,2.57
2020-01-23,6.8681,5.1266,2.9393,22.73,54.39,61.08,1.63
2020-01-24,3.9504,0.834,2.9683,20.05,77.89,98.08,2.22
2020-01-25,5.9045,3.8933,2.8094,19.77,79.8,71.67,2.15
2020-01-26,7.9615,7.5468,2.3518,20.98,72.52,34.19,2.39
2020-01-27,8.5546,8.58,2.1482,21.82,49.44,19.99,2.01
2020-01-28,7.4827,4.9632,3.3598,19.21,76.41,46.43,2.4
2020-01-29,8.1686,7.9781,2.1245,21.19,64.04,20.41,1.43
2020-01-30,7.231,5.7456,2.4713,21.78,63.58,61.1,1.77
2020-01-31,8.413,8.9746,1.6133,21.61,63.98,22.42,1.91
2020-02-01,8.0383,8.3302,1.6994,23.76,51.66,22.76,1.77
2020-02-02,8.3926,9.1193,1.4873,22.94,54.82,11.23,2.07
2020-02-03,8.5994,10.069,1.1796,22.48,49.86,10.5,1.43
2020-02-04,7.6541,7.7064,2.0081,22.37,47.76,30.5,1.28
2020-02-05,6.3586,5.1634,2.3669,22.83,53.16,50.39,1.81
2020-02-06,5.2675,2.5759,3.0089,20.72,75.73,96.17,1.32
2020-02-07,4.7782,2.6942,2.4665,21.05,75.32,85.33,1.9
2020-02-08,2.2351,0.3367,1.7462,17.96,88.99,98.89,2.35
2020-02-09,6.8294,4.1647,3.1303,20.5,75.24,69.63,1.11
2020-02-10,5.9762,3.2064,3.0271,20.29,78.35,77.28,2.74
2020-02-11,5.3362,2.8008,3.1433,18.63,73.38,89.05,3.37
2020-02-12,6.2086,5.0311,2.5882,18.35,73.79,42.11,1.69
2020-02-13,6.6989,4.741,2.9407,20.25,70.82,41.78,1.39
2020-02-14,7.3034,7.0954,2.0594,23.18,57.86,22.3,0.81
2020-02-15,8.3326,9.8647,1.0783,22.52,56.41,7.95,1.96
2020-02-16,8.1722,8.7259,1.8559,21.19,58.24,15.47,1.67
2020-02-17,7.5192,6.1951,3.1066,22.23,56.73,49.95,1.18
2020-02-18,5.3088,1.7695,3.5225,22.43,63.04,90.7,2.33
2020-02-19,3.9602,1.0226,2.8291,21.62,71.97,95.58,1.85
2020-02-20,4.7431,1.6186,3.1879,21.7,72.6,83.37,2.31
2020-02-21,6.1219,3.9108,2.8171,23.27,67.83,59.16,1.32
2020-02-22,4.3966,1.0488,2.8738,21.55,78.37,93.7,2.09
2020-02-23,4.5497,1.2742,3.2294,20.31,71.1,94.52,3.76
2020-02-24,8.0647,9.0547,1.5358,18.32,53.44,39.24,2.19
2020-02-25,7.3462,6.9998,2.1545,18.38,60.31,28.7,1.53
2020-02-26,7.7294,8.6556,1.5569,20.54,52.54,12.43,1.21
2020-02-27,7.0063,6.4771,2.3191,21.42,54.41,47.62,1.99
2020-02-28,3.9718,1.3102,2.4948,20.53,67.96,93.16,2.72
2020-02-29,3.3907,0.4322,2.6978,16.04,70.59,97.48,2.29
2020-03-01,3.7378,0.6571,2.9578,16.85,77.76,95.76,1.46
2020-03-02,2.9472,0.9917,2.2195,16.55,83.72,99.53,1.29
2020-03-03,5.4197,3.1572,2.8114,18.03,73.1,52.4,1.46
2020-03-04,7.4208,8.9647,1.2583,19.36,67.02,18.26,1.78
2020-03-05,7.5278,8.9006,1.3346,20.09,60.53,9.38,1.8
2020-03-06,7.6985,9.5705,1.0428,18.89,54.34,2.9,2.06
2020-03-07,7.6226,9.2942,0.9914,17.95,60.75,12.97,1.85
2020-03-08,6.8042,5.7614,2.574,20.55,55.57,68.08,0.95
2020-03-09,7.1376,8.7538,1.2012,21.04,55.38,24.53,1.1
2020-03-10,6.6614,7.218,1.4609,20.59,60.48,22.52,1.89
2020-03-11,5.2483,3.9132,2.3861,21.02,63.59,61.71,1.54
2020-03-12,3.6336,2.3753,1.9426,20.16,74.0,72.4,1.68
2020-03-13,3.137,0.2808,2.5344,20.28,67.89,88.24,1.6
2020-03-14,6.3667,6.1524,2.3856,20.75,56.46,35.05,1.97
2020-03-15,6.9528,8.4077,1.4582,21.25,46.79,11.52,2.26
2020-03-16,5.4725,3.8299,2.9926,20.56,63.29,53.09,2.75
2020-03-17,2.9722,0.7682,2.2601,17.8,69.62,84.81,2.83
2020-03-18,4.8881,1.8425,3.5261,18.73,71.89,74.86,1.94
2020-03-19,6.6739,7.9128,1.3716,21.02,56.06,19.4,0.9
2020-03-20,6.0799,5.6009,2.171,21.08,59.46,35.6,1.88
2020-03-21,5.3018,3.8676,2.3837,22.07,56.1,51.48,1.14
2020-03-22,2.2277,0.1915,1.8067,18.19,77.7,90.91,1.02
2020-03-23,4.5636,2.839,2.4876,18.93,67.31,62.51,1.92
2020-03-24,6.3154,6.8155,1.7441,20.42,57.09,17.54,1.92
2020-03-25,5.8951,6.4267,1.8252,21.96,48.27,29.35,1.69
2020-03-26,5.9695,6.8942,1.7006,22.01,44.75,24.37,2.85
2020-03-27,5.0678,4.4412,2.1931,19.18,58.76,49.73,2.65
2020-03-28,4.0418,2.4434,2.5282,16.83,73.5,58.5,2.49
2020-03-29,5.6827,5.6326,2.0306,19.03,64.58,52.31,1.61
2020-03-30,4.2914,2.6566,2.7228,19.72,62.0,91.11,1.56
2020-03-31,3.1058,0.8599,2.4329,19.16,65.71,99.19,2.21
2020-04-01,3.7769,2.0899,2.4782,19.79,65.7,97.66,2.0
2020-04-02,2.695,1.013,2.0477,16.7,68.22,98.77,2.89
2020-04-03,2.5486,0.3144,2.0069,14.43,72.65,98.07,2.08
2020-04-04,2.1374,0.9139,1.5442,13.93,82.65,88.51,1.19
2020-04-05,5.8387,6.6475,1.741,15.25,68.71,24.3,1.92
2020-04-06,6.0394,8.3242,1.0423,17.49,58.81,13.2,2.12
2020-04-07,6.2532,8.8476,1.1604,17.15,47.99,14.46,2.96
2020-04-08,3.061,1.6464,1.973,15.84,65.6,63.46,3.47
2020-04-09,3.1255,0.7927,2.4338,15.82,74.49,91.19,3.37
2020-04-10,3.3259,0.6074,2.7,17.02,73.12,98.53,2.12
2020-04-11,5.4401,6.1642,1.6162,17.86,65.43,42.4,1.69
2020-04-12,5.5037,7.1503,1.2727,18.84,58.91,20.62,2.34
2020-04-13,4.6778,4.7302,1.975,19.36,55.19,55.97,2.02
2020-04-14,3.2225,1.5881,2.1067,18.82,67.88,90.67,3.82
2020-04-15,5.203,5.5068,1.9426,16.29,67.84,40.44,2.22
2020-04-16,5.419,7.6313,1.5482,14.46,53.56,19.54,2.36
2020-04-17,5.4636,7.1438,1.3181,15.89,49.63,15.94,2.45
2020-04-18,3.6754,2.7734,1.7993,17.12,69.96,60.9,1.79
2020-04-19,4.3207,4.1374,1.9774,16.73,67.11,39.31,1.25
2020-04-20,5.3758,7.1657,1.212,17.0,59.03,14.94,1.42
2020-04-21,5.6141,8.46,0.6958,17.11,48.13,2.96,2.11
2020-04-22,5.2829,7.5089,0.9365,16.32,58.77,14.01,1.3
2020-04-23,5.1348,6.8278,1.194,16.22,61.45,15.39,1.26
2020-04-24,4.7518,6.1788,1.303,15.88,66.5,24.24,1.56
2020-04-25,4.3334,5.2637,1.3591,16.61,59.0,44.98,1.27
2020-04-26,3.9002,3.5102,1.8122,15.34,75.92,73.57,2.32
2020-04-27,2.9479,1.9702,1.8926,14.91,82.78,82.11,2.56
2020-04-28,2.0875,0.6706,1.62,13.71,87.3,92.18,2.03
2020-04-29,3.5789,3.1476,2.034,12.92,73.66,53.94,2.09
2020-04-30,5.3522,8.6803,0.5914,12.98,61.52,0.77,2.3
2020-05-01,5.4938,9.0576,0.5861,14.51,52.42,10.14,1.77
2020-05-02,4.9195,6.7044,2.0134,14.36,51.81,35.27,1.78
2020-05-03,5.3753,9.1543,0.5194,14.76,49.99,4.7,1.9
2020-05-04,5.3446,8.983,0.5431,15.17,49.96,2.14,1.71
2020-05-05,5.0052,7.5998,0.8695,14.63,63.47,8.47,2.11
2020-05-06,5.1209,8.555,0.5887,13.95,43.22,2.65,1.93
2020-05-07,4.5096,5.5759,1.4234,13.73,48.52,31.27,1.36
2020-05-08,4.9414,7.7105,0.7738,14.06,45.94,10.09,1.43
2020-05-09,4.6781,6.2928,1.1165,14.8,52.93,18.27,1.01
2020-05-10,5.0357,8.3978,0.5758,15.07,57.0,1.6,0.85
2020-05-11,5.0371,8.7442,0.5222,14.3,47.15,1.3,1.48
2020-05-12,5.0023,8.7221,0.539,14.06,46.65,7.22,1.72
2020-05-13,4.7431,7.5475,0.7001,13.58,47.61,19.51,2.48
2020-05-14,4.655,6.8143,1.038,12.71,59.31,14.89,1.95
2020-05-15,4.6565,7.471,0.7829,11.62,61.97,6.03,2.54
2020-05-16,4.9116,8.7713,0.467,12.43,39.29,0.67,1.64
2020-05-17,4.7266,7.9879,0.6026,11.12,70.26,3.8,2.03
2020-05-18,4.812,8.6004,0.4721,12.92,48.92,0.57,1.94
2020-05-19,3.9934,4.4815,2.2742,14.32,39.79,55.0,1.29
2020-05-20,4.6574,7.9814,0.5935,13.63,50.43,8.62,1.26
2020-05-21,4.47,7.0721,0.8482,11.82,67.98,7.5,1.49
2020-05-22,4.5677,7.6906,0.6449,12.29,52.92,1.24,1.69
2020-05-23,4.5439,7.6056,0.6576,13.08,49.06,2.0,0.99
2020-05-24,4.5072,7.5386,0.655,12.21,53.48,5.12,1.64
2020-05-25,2.8735,2.5939,1.8816,11.94,51.16,60.15,2.84
2020-05-26,4.4498,7.3531,0.7541,9.78,47.58,18.53,4.3
2020-05-27,4.6402,8.3822,0.4402,4.28,48.66,24.26,3.73
2020-05-28,4.5998,8.484,0.4634,7.03,46.16,0.74,1.9
2020-05-29,4.4402,7.5581,0.6434,10.06,44.27,14.37,2.61
2020-05-30,4.3985,7.6121,0.5789,12.72,49.17,11.65,1.86
2020-05-31,4.4131,7.6958,0.6122,12.59,46.99,13.93,1.56
2020-06-01,4.5403,8.1749,0.4934,12.8,39.9,0.98,1.78
2020-06-02,4.4995,7.9954,0.5482,13.13,40.06,2.18,1.32
2020-06-03,4.4558,8.0402,0.5165,14.48,36.22,3.33,1.05
2020-06-04,4.3435,7.8494,0.5292,12.14,43.68,5.47,1.88
2020-06-05,4.2086,6.6698,0.7258,11.38,59.41,7.94,1.02
2020-06-06,4.1962,7.2972,0.6108,11.68,54.07,8.15,1.17
2020-06-07,4.2173,6.9619,0.6967,11.49,54.56,7.85,0.96
2020-06-08,4.3037,7.506,0.617,11.32,41.92,2.31,0.96
2020-06-09,4.2989,7.6258,0.564,10.53,44.9,5.15,1.77
2020-06-10,4.3106,7.7777,0.5645,10.7,52.4,7.19,2.67
2020-06-11,3.6768,5.0244,1.3318,9.38,53.32,29.49,3.57
2020-06-12,4.5089,8.6141,0.4315,3.6,51.12,1.59,4.7
2020-06-13,4.4695,8.3258,0.4966,5.45,43.65,3.39,1.92
2020-06-14,4.2478,7.6198,0.6048,6.76,42.94,2.3,1.61
2020-06-15,4.3046,7.9886,0.4997,7.04,42.66,1.19,1.66
2020-06-16,1.4134,0.4634,1.1419,6.51,69.95,92.62,3.17
2020-06-17,2.1492,1.0121,1.6104,7.57,79.67,87.78,3.09
2020-06-18,2.9654,3.6437,1.4554,7.61,71.21,60.95,1.83
2020-06-19,4.08,7.1508,0.5806,8.61,62.08,8.53,1.61
2020-06-20,4.2062,7.5312,0.5746,8.67,55.11,1.1,1.38
2020-06-21,4.261,7.7518,0.5362,8.67,52.71,2.67,2.72
2020-06-22,4.2725,7.8185,0.5282,9.58,50.22,1.71,2.15
2020-06-23,4.3162,8.0501,0.491,9.79,44.32,2.94,1.26
2020-06-24,4.2562,7.6596,0.5645,9.32,43.4,2.41,1.72
2020-06-25,4.219,7.5367,0.5719,8.46,63.69,1.86,1.42
2020-06-26,3.6523,5.219,1.097,9.52,65.73,16.54,2.18
2020-06-27,4.3363,8.2536,0.4411,8.97,52.52,3.01,2.63
2020-06-28,4.3402,8.268,0.4416,7.82,45.24,0.76,3.74
2020-06-29,4.3872,8.4389,0.4133,8.31,54.58,2.54,2.33
2020-06-30,4.3217,8.0261,0.492,9.0,50.83,1.19,2.83
2020-07-01,4.2266,7.3034,0.6233,10.22,69.27,1.44,1.49
2020-07-02,4.325,7.9387,0.5088,10.11,57.65,1.89,2.29
2020-07-03,4.4551,8.232,0.5016,10.69,44.63,2.39,2.8
2020-07-04,4.3325,7.6039,0.605,9.81,43.62,4.71,1.92
2020-07-05,4.482,8.4852,0.4459,10.17,33.61,4.18,2.82
2020-07-06,4.5276,8.5366,0.4872,11.45,28.97,6.17,2.15
2020-07-07,4.6366,8.4014,0.5263,12.79,24.41,17.8,2.37
2020-07-08,4.1755,6.4356,0.877,10.38,66.06,11.31,4.85
2020-07-09,3.6936,4.7839,1.2509,10.47,78.31,35.92,3.45
2020-07-10,3.0619,4.0222,1.4611,11.37,69.16,47.41,3.12
2020-07-11,3.6302,4.3745,1.5727,6.72,53.93,32.53,5.54
2020-07-12,4.5857,8.31,0.5309,5.79,46.73,4.24,3.08
2020-07-13,4.5907,8.5162,0.468,6.91,41.74,3.99,2.5
2020-07-14,4.5542,8.0582,0.6118,4.91,51.64,3.69,5.35
2020-07-15,4.7506,8.875,0.4646,4.21,39.84,2.38,3.95
2020-07-16,4.7446,8.9702,0.4308,6.89,29.76,5.27,2.1
2020-07-17,4.7083,8.5812,0.5026,9.66,23.52,6.64,1.96
2020-07-18,4.7818,8.682,0.5189,10.79,26.68,4.92,1.08
2020-07-19,4.7731,8.4682,0.5875,11.74,20.72,3.46,1.97
2020-07-20,4.7539,8.2195,0.5784,9.94,31.51,8.88,1.55
2020-07-21,4.7558,7.8893,0.6648,10.06,22.83,12.74,1.72
2020-07-22,4.637,7.4474,0.7082,10.31,29.15,13.57,1.13
2020-07-23,4.7587,8.1413,0.5762,9.69,42.62,5.86,1.49
2020-07-24,4.7686,8.2116,0.577,8.53,62.3,6.13,1.46
2020-07-25,4.789,8.0813,0.5962,8.91,64.7,4.07,1.33
2020-07-26,4.8667,8.2968,0.6014,9.28,48.06,8.6,2.77
2020-07-27,4.572,6.5083,1.0118,9.75,61.74,5.66,3.49
2020-07-28,4.194,5.4766,1.5041,9.87,71.72,31.75,2.41
2020-07-29,4.8302,8.1422,0.5803,10.18,52.77,1.2,1.93
2020-07-30,4.992,8.4329,0.5618,11.01,35.35,1.63,3.02
2020-07-31,4.927,7.8408,0.7277,12.66,30.84,3.61,1.42
2020-08-01,5.0244,8.2258,0.624,12.03,20.52,3.41,1.92
2020-08-02,5.1506,8.8402,0.539,12.03,34.88,3.76,1.91
2020-08-03,5.2524,9.0079,0.5244,11.93,44.06,0.82,1.58
2020-08-04,5.2891,9.025,0.522,12.39,25.04,2.64,1.87
2020-08-05,5.2279,8.7672,0.5611,11.82,23.2,1.51,2.31
2020-08-06,5.0947,8.3131,0.5974,10.76,47.29,5.07,3.33
2020-08-07,3.373,3.199,1.8252,9.59,59.32,55.95,4.34
2020-08-08,5.1343,8.0717,0.6672,9.54,66.84,2.56,3.64
2020-08-09,5.1883,8.4245,0.5976,11.95,57.49,1.83,3.68
2020-08-10,5.5358,9.1901,0.5554,11.27,31.9,6.41,3.51
2020-08-11,5.4744,8.9695,0.5753,10.84,44.29,2.04,3.12
2020-08-12,5.3016,8.4144,0.6586,13.62,29.39,0.8,2.7
2020-08-13,5.6273,9.1939,0.5784,11.9,24.34,7.35,4.39
2020-08-14,5.6184,8.9678,0.6338,10.58,38.04,2.13,2.92
2020-08-15,5.3042,8.0234,0.762,13.3,48.39,19.22,3.79
2020-08-16,5.5502,8.6818,0.6682,12.23,31.0,5.79,3.67
2020-08-17,5.3623,7.668,0.9574,12.3,46.98,12.47,5.13
2020-08-18,4.0097,3.9535,1.813,10.13,50.61,56.56,4.09
2020-08-19,5.8949,9.4704,0.6077,7.06,23.28,3.36,3.73
2020-08-20,5.5409,7.9498,0.8594,8.45,41.72,2.06,2.22
2020-08-21,5.6117,7.8965,0.8767,10.94,28.4,10.4,1.88
2020-08-22,4.4062,5.4523,1.3073,10.32,58.19,29.33,1.85
2020-08-23,5.7089,8.5051,0.7207,13.53,43.13,0.56,1.66
2020-08-24,5.7602,8.7626,0.66,14.74,37.57,0.58,2.29
2020-08-25,5.9218,9.2134,0.5902,16.92,28.79,0.97,2.62
2020-08-26,5.7643,8.2942,0.7915,17.51,30.27,23.7,3.05
2020-08-27,5.2622,6.9192,1.2482,15.33,58.94,35.27,4.95
2020-08-28,4.9334,5.615,1.6169,17.5,50.2,39.42,4.11
2020-08-29,3.2926,2.3882,2.0258,16.26,32.68,94.04,2.99
2020-08-30,5.0402,5.3129,1.6728,11.5,29.5,63.9,3.72
2020-08-31,4.2979,3.2033,2.1931,11.59,46.3,51.58,3.5
2020-09-01,1.8137,0.4618,1.4472,11.56,71.67,95.71,5.33
2020-09-02,1.4462,0.5983,1.0747,11.75,73.84,85.39,5.29
2020-09-03,5.4581,6.0449,1.379,15.28,63.28,41.35,2.46
2020-09-04,6.0173,8.0878,0.9065,17.91,44.82,2.24,1.58
2020-09-05,6.1798,8.5826,0.8014,16.43,58.68,1.38,2.26
2020-09-06,6.1802,8.3076,0.9158,15.74,52.91,23.43,3.01
2020-09-07,6.1289,7.7818,1.127,16.41,47.99,15.58,1.92
2020-09-08,6.4037,8.9923,0.7447,18.37,35.22,1.91,1.61
2020-09-09,6.4464,8.9448,0.7946,17.48,45.52,2.02,2.02
2020-09-10,6.5182,9.1884,0.7423,17.65,37.34,1.5,3.37
2020-09-11,6.5474,9.2894,0.72,16.65,41.14,2.44,2.34
2020-09-12,6.7248,9.6377,0.6571,16.73,38.21,2.14,2.71
2020-09-13,6.798,9.4946,0.7428,15.8,51.57,1.6,2.96
2020-09-14,6.0768,7.8734,1.2329,17.78,35.49,33.44,2.23
2020-09-15,5.8716,6.9218,1.4746,20.25,25.27,69.51,2.57
2020-09-16,4.9301,4.1318,2.256,18.6,55.06,52.71,3.57
2020-09-17,5.9786,6.0048,1.752,19.68,48.63,15.41,2.8
2020-09-18,5.7072,5.6986,1.6793,19.73,52.25,13.05,3.38
2020-09-19,6.1469,7.0253,1.2547,20.8,43.83,33.04,2.23
2020-09-20,6.139,6.7246,1.6894,21.72,40.12,24.76,3.95
2020-09-21,6.2146,6.307,1.7784,21.88,28.96,52.39,2.73
2020-09-22,4.0116,1.3171,2.7756,15.41,54.54,68.91,4.03
2020-09-23,6.707,8.0369,1.2338,16.36,52.48,3.21,1.63
2020-09-24,6.9982,9.1438,0.8642,19.09,39.39,1.51,1.75
2020-09-25,6.2592,6.0914,1.9344,20.93,35.08,33.36,3.5
2020-09-26,6.822,7.3445,1.6812,18.6,21.66,14.62,3.59
2020-09-27,7.5821,10.1928,0.8297,16.95,15.66,7.46,3.26
2020-09-28,7.5466,9.991,0.899,16.41,14.31,6.56,2.74
2020-09-29,7.2792,8.2176,1.518,15.97,20.28,23.18,2.68
2020-09-30,4.613,1.9262,2.7053,16.41,53.01,64.98,4.57
2020-10-01,3.7762,1.9169,2.2781,18.31,67.63,69.18,5.34
2020-10-02,1.7966,0.5532,1.3927,16.37,79.78,91.95,5.64
2020-10-03,4.793,2.9465,2.7024,17.2,71.39,57.48,3.51
2020-10-04,6.587,6.6389,1.855,19.37,47.51,49.74,2.17
2020-10-05,3.7512,1.8917,2.6186,18.32,59.0,94.87,3.01
2020-10-06,2.1048,0.0593,1.7563,16.68,69.95,99.7,2.18
2020-10-07,5.2471,3.0732,3.1462,17.46,64.34,68.87,4.1
2020-10-08,6.8424,6.8592,1.8096,17.48,64.5,26.45,3.26
2020-10-09,5.7571,5.4648,2.2003,18.58,67.4,35.05,2.42
2020-10-10,7.7614,10.193,0.8894,20.06,32.88,9.11,3.69
2020-10-11,2.0393,0.7322,1.5833,13.85,70.0,85.38,3.73
2020-10-12,5.0371,2.8054,2.9398,13.09,76.82,70.63,2.87
2020-10-13,7.4935,8.7197,1.235,16.81,62.19,23.44,2.34
2020-10-14,7.5785,8.694,1.626,18.42,56.65,11.37,2.99
2020-10-15,7.795,9.8822,0.9854,19.08,59.34,2.46,2.72
2020-10-16,8.0909,10.4359,0.8854,22.48,41.96,5.02,1.65
2020-10-17,7.549,8.5008,1.5098,21.33,57.27,24.64,3.43
2020-10-18,7.3908,8.1074,1.7153,24.31,40.36,39.86,2.31
2020-10-19,7.2876,7.8665,1.4777,24.64,38.41,52.11,2.96
2020-10-20,7.6171,8.5848,1.375,24.57,40.64,42.81,3.47
2020-10-21,6.5074,5.9798,2.2411,20.89,54.31,53.81,4.71
2020-10-22,7.9841,9.5268,1.0769,20.49,55.43,13.36,3.0
2020-10-23,7.3046,7.1114,2.0309,23.48,46.42,30.28,2.37
2020-10-24,7.2029,5.9873,2.2286,24.66,42.87,46.81,1.98
2020-10-25,7.1292,6.1294,2.1917,24.78,41.43,53.22,1.72
2020-10-26,6.3202,3.9715,2.9923,23.19,44.07,67.88,2.67
2020-10-27,6.4332,4.553,3.0401,22.46,51.25,71.92,2.51
2020-10-28,7.5626,8.0011,1.685,23.6,47.02,44.48,2.56
2020-10-29,8.4516,10.7117,0.8424,22.16,34.57,8.23,3.77
2020-10-30,8.081,8.9743,1.5262,22.67,28.78,25.33,3.19
2020-10-31,6.0264,3.659,3.8266,20.47,57.88,77.95,4.02
2020-11-01,3.96,1.169,2.8042,16.33,76.45,98.88,4.62
2020-11-02,6.737,5.465,2.8325,17.77,70.57,61.42,2.83
2020-11-03,5.7895,1.4527,4.1645,18.41,69.49,81.62,2.22
2020-11-04,5.087,1.1225,3.9106,19.34,69.54,68.8,1.91
2020-11-05,4.2262,1.0003,3.1145,19.53,74.08,91.08,3.74
2020-11-06,7.787,7.4225,2.5682,21.59,59.45,35.64,2.39
2020-11-07,8.8135,11.1643,0.9902,24.26,41.35,7.98,2.15
2020-11-08,8.358,9.4063,1.5636,26.95,42.92,40.02,2.46
2020-11-09,5.2054,0.7272,4.0872,24.02,57.17,94.23,2.57
2020-11-10,2.2058,0.1145,1.7626,19.04,80.07,94.4,2.83
2020-11-11,5.2073,1.5494,3.5489,18.64,72.97,71.49,1.97
2020-11-12,6.72,3.3722,3.8827,18.43,68.07,75.94,1.8
2020-11-13,7.9822,6.2539,3.2465,18.8,59.1,36.6,1.61
2020-11-14,8.6098,9.6377,1.4623,21.12,44.21,6.95,1.7
2020-11-15,8.4907,8.5781,2.1192,21.66,38.44,22.78,1.79
2020-11-16,8.3201,8.065,2.0076,22.45,43.97,30.61,1.99
2020-11-17,6.619,4.7098,3.2602,23.07,51.67,57.03,2.03
2020-11-18,8.075,7.1813,2.682,23.96,51.64,45.28,2.17
2020-11-19,7.83,6.7716,2.5042,25.18,47.28,55.28,2.12
2020-11-20,4.0255,1.0214,2.971,19.63,73.55,91.46,3.53
2020-11-21,2.0534,0.2431,1.5742,17.3,80.11,99.51,2.93
2020-11-22,4.6538,1.6274,3.1754,19.43,76.3,76.88,2.47
2020-11-23,7.1093,5.0815,2.6861,21.02,71.5,62.4,3.31
2020-11-24,8.2939,8.0239,2.1036,23.21,60.14,38.2,3.47
2020-11-25,8.7562,9.5453,1.6082,22.61,41.95,19.49,2.73
2020-11-26,6.971,4.249,3.7589,21.47,69.66,55.84,2.88
2020-11-27,6.8758,3.4471,4.2713,23.0,61.27,68.65,2.06
